,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
298,298,2,5.0,1,1.0,6.0,5.0,1,4.0,1,3.0,1.0,3.0,1.0,1
299,299,2,5.0,1,2.0,2.0,5.0,1,3.0,2,3.0,1.0,7.0,1.0,2
300,300,1,2.0,2,4.0,1.0,5.0,1,2.0,0,2.0,5.0,8.0,1.0,4
301,301,2,1.0,7,3.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,6
302,302,1,5.0,1,2.0,6.0,3.0,1,5.0,3,3.0,1.0,4.0,1.0,1
303,303,1,5.0,2,5.0,1.0,2.0,1,5.0,0,2.0,1.0,7.0,1.0,3
304,304,2,1.0,3,4.0,2.0,5.0,2,5.0,3,1.0,1.0,7.0,1.0,7
305,305,1,5.0,2,5.0,1.0,1.0,1,3.0,0,2.0,3.0,2.0,1.0,3
306,306,2,1.0,6,6.0,5.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
307,307,2,1.0,4,6.0,5.0,3.0,3,5.0,0,1.0,1.0,7.0,1.0,8
308,308,1,1.0,5,4.0,1.0,3.0,2,5.0,3,1.0,1.0,7.0,1.0,9
309,309,2,1.0,4,6.0,1.0,5.0,2,3.0,1,2.0,1.0,7.0,1.0,8
310,310,1,5.0,3,3.0,7.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,2
311,311,1,1.0,3,4.0,3.0,5.0,3,5.0,3,2.0,1.0,2.0,1.0,7
312,312,2,1.0,4,6.0,1.0,5.0,2,4.0,2,1.0,1.0,7.0,1.0,9
313,313,1,1.0,2,4.0,6.0,1.0,3,2.0,0,2.0,3.0,7.0,3.0,1
314,314,1,3.0,4,3.0,3.0,5.0,1,3.0,2,1.0,2.0,8.0,1.0,7
315,315,2,1.0,3,4.0,2.0,5.0,2,3.0,1,2.0,3.0,7.0,1.0,6
316,316,1,1.0,4,5.0,4.0,4.0,2,2.0,0,2.0,2.0,5.0,1.0,6
317,317,1,5.0,2,4.0,3.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
318,318,1,1.0,5,6.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
319,319,1,5.0,2,4.0,6.0,1.0,1,2.0,0,2.0,3.0,7.0,1.0,1
320,320,2,1.0,3,5.0,1.0,2.0,2,5.0,0,2.0,3.0,5.0,2.0,1
321,321,1,5.0,2,4.0,2.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,5
322,322,2,3.0,3,4.0,5.0,4.0,1,5.0,3,2.0,1.0,7.0,1.0,5
323,323,2,2.0,4,3.0,4.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,6
324,324,2,1.0,4,3.0,2.0,5.0,2,3.0,1,1.0,1.0,5.0,3.0,4
325,325,1,5.0,1,1.0,6.0,4.0,1,4.0,2,3.0,1.0,1.0,1.0,1
327,327,2,4.0,7,3.0,8.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,5
328,328,1,1.0,4,6.0,1.0,4.0,2,4.0,0,1.0,1.0,7.0,1.0,9
329,329,1,3.0,4,4.0,1.0,5.0,1,1.0,1,2.0,3.0,7.0,1.0,7
330,330,1,5.0,1,2.0,6.0,4.0,1,3.0,1,3.0,1.0,7.0,1.0,1
331,331,2,1.0,4,4.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,8
332,332,2,1.0,3,4.0,1.0,5.0,3,3.0,1,2.0,1.0,7.0,1.0,4
334,334,1,1.0,3,4.0,7.0,2.0,2,2.0,0,2.0,3.0,5.0,1.0,6
335,335,2,3.0,3,3.0,6.0,5.0,1,2.0,1,2.0,3.0,3.0,1.0,3
336,336,2,2.0,6,6.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,6
337,337,2,1.0,4,5.0,2.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,9
338,338,1,1.0,5,4.0,1.0,5.0,3,4.0,1,1.0,1.0,7.0,1.0,7
339,339,2,1.0,4,4.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
340,340,2,2.0,1,1.0,6.0,5.0,1,5.0,2,3.0,1.0,5.0,1.0,1
341,341,1,1.0,3,4.0,3.0,5.0,2,6.0,4,2.0,1.0,5.0,1.0,6
342,342,2,5.0,2,3.0,2.0,4.0,1,3.0,0,2.0,5.0,8.0,1.0,2
344,344,1,5.0,2,4.0,2.0,5.0,1,9.0,2,2.0,1.0,5.0,2.0,5
345,345,2,2.0,4,5.0,2.0,5.0,2,2.0,0,2.0,5.0,7.0,1.0,9
346,346,2,4.0,5,3.0,3.0,5.0,1,3.0,0,2.0,1.0,5.0,2.0,5
347,347,2,3.0,3,6.0,6.0,2.0,1,3.0,0,1.0,1.0,7.0,1.0,9
348,348,1,5.0,3,4.0,1.0,4.0,1,1.0,0,2.0,1.0,7.0,1.0,9
349,349,1,5.0,2,4.0,1.0,4.0,1,5.0,0,3.0,1.0,7.0,1.0,8
350,350,2,1.0,3,4.0,1.0,5.0,2,3.0,1,2.0,2.0,3.0,1.0,7
351,351,1,5.0,2,4.0,3.0,5.0,1,6.0,0,3.0,1.0,2.0,1.0,4
352,352,2,3.0,4,6.0,1.0,1.0,1,1.0,0,1.0,2.0,7.0,1.0,8
354,354,2,5.0,1,1.0,6.0,5.0,1,3.0,2,3.0,3.0,7.0,1.0,1
355,355,1,1.0,5,5.0,1.0,5.0,2,5.0,1,1.0,1.0,7.0,1.0,8
356,356,2,4.0,7,4.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,5
357,357,2,2.0,3,6.0,4.0,4.0,2,2.0,0,2.0,3.0,7.0,1.0,7
358,358,2,1.0,7,4.0,5.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,4
360,360,2,1.0,7,3.0,5.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,2
361,361,2,5.0,2,3.0,6.0,4.0,1,4.0,1,3.0,2.0,7.0,1.0,1
362,362,2,5.0,2,3.0,9.0,5.0,1,6.0,2,3.0,1.0,5.0,1.0,1
363,363,1,5.0,3,4.0,3.0,3.0,1,3.0,0,2.0,1.0,7.0,1.0,1
364,364,2,5.0,3,6.0,6.0,5.0,1,7.0,1,3.0,1.0,7.0,1.0,1
365,365,1,5.0,5,2.0,4.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,3
366,366,2,3.0,5,4.0,4.0,5.0,1,2.0,0,1.0,2.0,6.0,1.0,4
368,368,1,3.0,3,4.0,1.0,5.0,1,1.0,0,2.0,1.0,1.0,1.0,3
369,369,1,1.0,3,3.0,3.0,2.0,2,3.0,1,1.0,1.0,7.0,1.0,9
370,370,2,5.0,1,1.0,6.0,3.0,1,4.0,1,3.0,1.0,7.0,1.0,1
371,371,2,1.0,6,6.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,7
372,372,2,1.0,2,3.0,2.0,4.0,2,2.0,0,1.0,1.0,5.0,1.0,6
373,373,2,5.0,1,2.0,6.0,5.0,1,3.0,1,3.0,1.0,1.0,1.0,1
374,374,1,5.0,3,4.0,1.0,2.0,1,3.0,0,2.0,1.0,2.0,1.0,4
375,375,1,3.0,3,3.0,4.0,5.0,1,6.0,0,1.0,2.0,3.0,1.0,6
376,376,2,5.0,1,1.0,6.0,5.0,1,4.0,2,3.0,1.0,7.0,1.0,1
377,377,1,1.0,3,3.0,2.0,5.0,2,9.0,2,2.0,1.0,5.0,1.0,1
378,378,2,5.0,3,4.0,4.0,3.0,1,3.0,1,2.0,1.0,7.0,1.0,3
379,379,1,1.0,7,4.0,8.0,3.0,3,2.0,0,1.0,1.0,7.0,1.0,8
381,381,2,5.0,2,4.0,6.0,4.0,1,3.0,0,3.0,1.0,7.0,1.0,7
382,382,2,3.0,5,5.0,1.0,4.0,1,1.0,0,2.0,5.0,7.0,1.0,6
383,383,2,5.0,3,4.0,4.0,2.0,1,2.0,0,2.0,3.0,7.0,1.0,3
384,384,2,1.0,4,4.0,1.0,5.0,2,5.0,3,1.0,1.0,7.0,1.0,8
385,385,1,1.0,4,4.0,1.0,4.0,2,2.0,1,1.0,1.0,3.0,1.0,6
386,386,2,3.0,4,6.0,1.0,4.0,1,1.0,0,1.0,2.0,7.0,1.0,7
387,387,1,5.0,2,3.0,6.0,2.0,1,5.0,0,2.0,5.0,8.0,1.0,5
388,388,1,3.0,3,3.0,3.0,5.0,1,5.0,3,1.0,1.0,1.0,1.0,7
389,389,2,3.0,4,3.0,5.0,5.0,1,5.0,3,2.0,1.0,7.0,1.0,3
390,390,1,5.0,3,5.0,1.0,2.0,1,2.0,0,2.0,3.0,7.0,1.0,9
391,391,2,4.0,4,6.0,1.0,5.0,1,3.0,2,1.0,1.0,7.0,1.0,8
392,392,2,3.0,3,4.0,4.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,6
393,393,2,5.0,1,2.0,6.0,3.0,1,4.0,3,3.0,4.0,7.0,1.0,1
394,394,2,5.0,3,6.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,4
395,395,1,5.0,3,6.0,1.0,5.0,1,3.0,0,3.0,1.0,7.0,1.0,6
396,396,1,5.0,2,4.0,6.0,5.0,1,7.0,0,2.0,3.0,2.0,1.0,7
397,397,1,3.0,4,4.0,4.0,4.0,1,3.0,0,2.0,1.0,7.0,1.0,9
398,398,2,5.0,2,5.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
399,399,1,5.0,3,5.0,1.0,3.0,1,1.0,0,1.0,5.0,7.0,1.0,7
400,400,2,5.0,3,4.0,1.0,5.0,1,2.0,0,1.0,2.0,3.0,1.0,4
401,401,1,5.0,2,4.0,1.0,4.0,1,4.0,1,3.0,1.0,2.0,1.0,2
402,402,1,5.0,2,4.0,6.0,3.0,1,2.0,0,2.0,3.0,7.0,1.0,2
403,403,2,5.0,4,4.0,1.0,5.0,1,1.0,0,2.0,1.0,7.0,1.0,7
404,404,2,5.0,3,5.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,5
405,405,1,5.0,3,5.0,6.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,6
406,406,1,1.0,6,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,6
407,407,1,1.0,4,6.0,1.0,2.0,3,2.0,0,1.0,1.0,7.0,1.0,9
408,408,2,1.0,5,4.0,4.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,6
409,409,2,3.0,5,6.0,1.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,7
410,410,1,5.0,2,4.0,6.0,5.0,1,4.0,0,3.0,1.0,7.0,1.0,9
411,411,1,1.0,4,5.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,9
412,412,2,1.0,5,4.0,5.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,9
413,413,1,1.0,7,6.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,9
414,414,2,5.0,3,4.0,4.0,5.0,1,2.0,1,2.0,4.0,5.0,1.0,1
415,415,1,1.0,5,6.0,4.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,7
416,416,2,1.0,6,3.0,1.0,4.0,3,3.0,0,1.0,1.0,7.0,1.0,9
417,417,2,1.0,5,4.0,5.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,8
418,418,2,1.0,4,3.0,5.0,5.0,3,6.0,4,1.0,1.0,7.0,1.0,9
419,419,1,5.0,3,5.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,5
420,420,2,3.0,3,5.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,7
421,421,2,5.0,2,3.0,4.0,2.0,1,4.0,0,2.0,5.0,7.0,1.0,1
422,422,2,3.0,4,5.0,1.0,1.0,1,1.0,0,2.0,2.0,7.0,1.0,9
423,423,1,1.0,7,5.0,8.0,1.0,3,3.0,0,1.0,1.0,7.0,1.0,9
424,424,2,1.0,5,4.0,5.0,5.0,3,5.0,0,1.0,1.0,7.0,1.0,8
425,425,1,3.0,3,3.0,3.0,5.0,1,1.0,0,2.0,3.0,5.0,1.0,5
426,426,2,5.0,2,3.0,2.0,5.0,1,4.0,1,3.0,1.0,7.0,3.0,1
427,427,1,1.0,6,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,7
428,428,1,5.0,2,3.0,2.0,5.0,1,4.0,0,3.0,1.0,7.0,1.0,2
429,429,2,4.0,7,3.0,8.0,5.0,1,1.0,0,1.0,5.0,7.0,1.0,2
430,430,1,2.0,3,4.0,1.0,2.0,1,2.0,0,1.0,1.0,7.0,1.0,9
431,431,2,5.0,2,4.0,6.0,4.0,1,1.0,0,2.0,1.0,7.0,1.0,1
432,432,1,2.0,2,4.0,3.0,5.0,2,4.0,1,2.0,1.0,8.0,1.0,4
433,433,2,1.0,4,4.0,1.0,5.0,2,2.0,0,2.0,1.0,7.0,1.0,6
434,434,1,1.0,2,4.0,1.0,5.0,2,2.0,0,1.0,2.0,5.0,1.0,7
436,436,1,5.0,3,4.0,6.0,5.0,1,2.0,0,3.0,1.0,7.0,1.0,6
437,437,2,1.0,5,3.0,4.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,7
438,438,2,5.0,2,4.0,1.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,3
439,439,1,5.0,3,6.0,4.0,4.0,1,1.0,0,1.0,3.0,7.0,1.0,3
440,440,1,5.0,4,6.0,1.0,5.0,1,1.0,0,2.0,3.0,5.0,1.0,7
441,441,2,5.0,3,4.0,4.0,5.0,1,2.0,0,1.0,4.0,7.0,1.0,6
442,442,2,1.0,4,5.0,1.0,5.0,3,4.0,1,1.0,1.0,3.0,1.0,6
443,443,2,3.0,4,4.0,4.0,5.0,1,4.0,1,3.0,1.0,7.0,1.0,8
444,444,2,5.0,2,4.0,6.0,4.0,1,4.0,1,3.0,1.0,7.0,1.0,8
445,445,1,1.0,6,1.0,8.0,5.0,3,4.0,2,2.0,1.0,5.0,2.0,1
446,446,1,3.0,7,4.0,8.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,4
447,447,2,1.0,2,4.0,1.0,3.0,2,2.0,2,2.0,3.0,2.0,1.0,7
448,448,1,1.0,4,5.0,4.0,3.0,2,2.0,0,2.0,3.0,7.0,1.0,3
449,449,2,1.0,4,3.0,4.0,5.0,3,5.0,3,2.0,1.0,7.0,1.0,8
450,450,1,1.0,5,6.0,1.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,9
451,451,1,5.0,2,4.0,4.0,5.0,1,4.0,1,3.0,1.0,7.0,1.0,1
452,452,1,1.0,2,5.0,1.0,2.0,2,3.0,1,2.0,1.0,7.0,1.0,5
453,453,2,1.0,3,4.0,5.0,5.0,3,6.0,4,2.0,3.0,7.0,1.0,5
454,454,1,5.0,3,6.0,2.0,1.0,1,1.0,0,2.0,3.0,7.0,1.0,5
455,455,1,5.0,3,5.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,5
456,456,2,5.0,2,4.0,3.0,5.0,1,5.0,0,1.0,1.0,5.0,1.0,9
457,457,2,5.0,2,4.0,6.0,4.0,1,2.0,0,2.0,2.0,7.0,1.0,1
458,458,2,5.0,2,3.0,9.0,4.0,1,3.0,1,3.0,1.0,5.0,2.0,1
459,459,2,4.0,7,3.0,8.0,5.0,1,1.0,0,1.0,4.0,7.0,1.0,4
460,460,1,5.0,4,6.0,1.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,8
461,461,2,5.0,2,5.0,9.0,5.0,1,2.0,0,3.0,1.0,3.0,1.0,3
462,462,2,5.0,2,3.0,2.0,5.0,1,5.0,0,3.0,1.0,5.0,1.0,1
463,463,2,5.0,2,4.0,6.0,5.0,1,5.0,0,3.0,1.0,7.0,1.0,1
464,464,2,1.0,5,4.0,6.0,4.0,3,3.0,0,1.0,1.0,7.0,1.0,6
465,465,2,1.0,4,3.0,5.0,5.0,2,4.0,2,1.0,1.0,7.0,1.0,5
466,466,1,1.0,7,4.0,1.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,8
467,467,2,1.0,6,6.0,1.0,5.0,2,4.0,2,1.0,1.0,7.0,1.0,9
468,468,2,2.0,4,5.0,1.0,5.0,2,3.0,1,2.0,1.0,7.0,1.0,7
469,469,2,1.0,3,4.0,1.0,4.0,2,3.0,1,1.0,4.0,7.0,1.0,6
470,470,1,5.0,4,3.0,8.0,5.0,1,3.0,0,3.0,1.0,7.0,1.0,1
471,471,2,5.0,2,4.0,6.0,2.0,1,2.0,0,1.0,3.0,7.0,3.0,9
472,472,1,5.0,5,6.0,1.0,1.0,1,1.0,0,2.0,2.0,7.0,1.0,6
474,474,2,1.0,4,4.0,6.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,5
475,475,2,5.0,2,5.0,1.0,3.0,1,1.0,0,2.0,1.0,5.0,2.0,2
476,476,1,5.0,3,3.0,7.0,5.0,1,1.0,0,2.0,3.0,1.0,1.0,2
477,477,2,3.0,3,4.0,6.0,5.0,1,1.0,0,2.0,1.0,7.0,1.0,1
478,478,1,2.0,4,6.0,1.0,5.0,1,4.0,0,1.0,1.0,7.0,1.0,8
479,479,1,5.0,1,1.0,6.0,2.0,1,4.0,3,3.0,3.0,5.0,2.0,1
480,480,1,1.0,4,6.0,1.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,8
481,481,1,5.0,3,5.0,1.0,5.0,1,1.0,0,2.0,1.0,2.0,1.0,7
482,482,2,1.0,3,4.0,5.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,7
483,483,1,5.0,2,2.0,6.0,5.0,1,3.0,0,3.0,3.0,7.0,1.0,1
484,484,2,1.0,4,5.0,1.0,5.0,2,3.0,1,1.0,3.0,7.0,1.0,8
485,485,2,1.0,5,3.0,5.0,5.0,3,2.0,0,1.0,1.0,7.0,3.0,8
486,486,1,5.0,2,4.0,9.0,5.0,1,3.0,1,1.0,1.0,6.0,1.0,7
487,487,1,1.0,4,3.0,3.0,3.0,2,5.0,3,2.0,1.0,5.0,2.0,6
488,488,2,5.0,1,2.0,6.0,5.0,1,4.0,3,3.0,1.0,3.0,1.0,1
489,489,2,1.0,4,4.0,1.0,5.0,2,5.0,3,1.0,1.0,7.0,1.0,8
490,490,1,5.0,2,2.0,6.0,5.0,1,4.0,0,3.0,1.0,5.0,1.0,9
491,491,1,1.0,7,6.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,8
492,492,1,5.0,3,2.0,3.0,2.0,1,5.0,0,2.0,1.0,5.0,2.0,4
493,493,1,1.0,4,6.0,1.0,2.0,3,4.0,2,1.0,1.0,7.0,1.0,8
494,494,1,5.0,2,3.0,7.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
495,495,2,1.0,3,3.0,3.0,4.0,2,2.0,0,1.0,1.0,7.0,1.0,5
496,496,1,1.0,7,4.0,8.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
497,497,2,1.0,5,4.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,5
498,498,2,1.0,2,3.0,6.0,5.0,2,5.0,3,2.0,3.0,5.0,2.0,2
500,500,2,4.0,7,4.0,1.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,4
501,501,1,1.0,2,6.0,1.0,4.0,2,2.0,0,2.0,1.0,3.0,1.0,9
502,502,1,2.0,2,4.0,4.0,3.0,1,7.0,0,2.0,1.0,7.0,1.0,2
503,503,2,1.0,6,5.0,5.0,5.0,3,2.0,0,1.0,5.0,7.0,1.0,8
504,504,1,1.0,6,3.0,1.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,9
505,505,1,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,1.0,2.0,1.0,1
506,506,2,1.0,3,4.0,5.0,5.0,3,4.0,2,2.0,1.0,7.0,1.0,4
507,507,2,5.0,2,5.0,1.0,3.0,1,4.0,0,3.0,1.0,7.0,1.0,9
508,508,2,1.0,3,5.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
510,510,2,2.0,2,3.0,4.0,2.0,2,4.0,0,2.0,2.0,8.0,1.0,1
511,511,1,1.0,4,4.0,2.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,9
512,512,1,5.0,2,3.0,2.0,3.0,1,2.0,0,2.0,3.0,3.0,1.0,5
513,513,1,5.0,1,2.0,6.0,5.0,1,3.0,1,3.0,1.0,8.0,1.0,1
514,514,2,1.0,4,3.0,3.0,5.0,2,3.0,0,2.0,3.0,7.0,1.0,2
516,516,2,1.0,4,5.0,1.0,5.0,2,2.0,0,1.0,2.0,7.0,1.0,8
518,518,2,5.0,1,3.0,6.0,2.0,1,4.0,2,3.0,1.0,7.0,1.0,1
519,519,1,5.0,2,4.0,3.0,2.0,1,7.0,0,1.0,1.0,3.0,1.0,9
520,520,1,1.0,4,4.0,3.0,5.0,2,4.0,2,2.0,3.0,7.0,1.0,4
521,521,1,5.0,2,5.0,6.0,5.0,1,1.0,0,3.0,5.0,7.0,1.0,1
523,523,1,2.0,4,4.0,1.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,6
524,524,2,3.0,4,3.0,5.0,5.0,1,4.0,0,3.0,5.0,5.0,2.0,2
525,525,2,1.0,5,5.0,1.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,7
526,526,1,1.0,2,4.0,1.0,5.0,2,2.0,0,2.0,3.0,7.0,1.0,3
527,527,2,1.0,5,4.0,1.0,5.0,2,4.0,0,1.0,1.0,7.0,1.0,7
528,528,2,5.0,1,1.0,6.0,5.0,1,8.0,8,3.0,1.0,5.0,2.0,1
529,529,2,5.0,1,2.0,6.0,5.0,1,5.0,3,3.0,5.0,7.0,3.0,1
530,530,2,5.0,2,4.0,6.0,3.0,1,1.0,0,2.0,1.0,7.0,1.0,1
531,531,2,2.0,4,5.0,3.0,5.0,2,2.0,0,2.0,2.0,3.0,1.0,8
532,532,2,1.0,6,5.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
533,533,2,1.0,4,6.0,1.0,5.0,3,4.0,2,2.0,1.0,7.0,1.0,8
534,534,2,1.0,3,3.0,4.0,5.0,2,4.0,2,2.0,1.0,5.0,1.0,5
535,535,2,3.0,5,5.0,1.0,4.0,1,1.0,0,2.0,3.0,5.0,2.0,7
536,536,2,1.0,1,2.0,5.0,5.0,3,9.0,6,2.0,1.0,7.0,1.0,3
537,537,1,5.0,3,3.0,4.0,4.0,1,6.0,1,2.0,3.0,3.0,1.0,1
538,538,2,3.0,4,4.0,3.0,5.0,1,2.0,1,1.0,1.0,3.0,1.0,5
539,539,1,5.0,1,2.0,6.0,1.0,1,3.0,2,3.0,3.0,3.0,1.0,1
540,540,1,1.0,5,5.0,1.0,4.0,3,4.0,1,1.0,1.0,7.0,1.0,9
541,541,2,2.0,2,4.0,2.0,5.0,2,2.0,0,2.0,3.0,3.0,2.0,1
542,542,1,5.0,2,3.0,6.0,5.0,1,4.0,0,1.0,1.0,3.0,1.0,8
543,543,2,1.0,3,2.0,5.0,2.0,2,4.0,0,2.0,3.0,1.0,1.0,6
544,544,2,5.0,1,1.0,6.0,3.0,1,3.0,1,3.0,1.0,3.0,1.0,1
545,545,2,3.0,3,4.0,4.0,3.0,1,5.0,3,2.0,3.0,3.0,1.0,2
546,546,2,5.0,1,2.0,2.0,5.0,1,2.0,1,3.0,1.0,7.0,1.0,2
547,547,1,5.0,4,4.0,1.0,5.0,1,1.0,0,2.0,2.0,5.0,1.0,6
548,548,2,1.0,4,5.0,1.0,5.0,2,3.0,1,1.0,1.0,2.0,1.0,8
549,549,1,5.0,2,3.0,2.0,3.0,1,4.0,0,3.0,1.0,7.0,1.0,2
550,550,2,5.0,4,6.0,1.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,7
551,551,2,2.0,2,4.0,6.0,2.0,1,2.0,0,1.0,1.0,7.0,1.0,1
552,552,2,5.0,2,5.0,6.0,5.0,1,2.0,0,2.0,1.0,7.0,1.0,1
553,553,2,5.0,1,2.0,6.0,5.0,1,3.0,1,3.0,1.0,5.0,1.0,1
554,554,1,5.0,3,3.0,4.0,5.0,1,3.0,0,3.0,1.0,7.0,1.0,4
555,555,2,5.0,4,4.0,9.0,5.0,1,1.0,0,2.0,5.0,3.0,1.0,1
556,556,2,3.0,2,3.0,1.0,5.0,1,4.0,0,3.0,2.0,7.0,1.0,3
557,557,2,1.0,4,3.0,3.0,5.0,2,7.0,0,1.0,1.0,5.0,2.0,7
558,558,1,3.0,4,3.0,3.0,2.0,1,1.0,0,2.0,3.0,3.0,1.0,5
559,559,2,5.0,1,2.0,9.0,5.0,1,4.0,1,3.0,1.0,7.0,3.0,9
560,560,2,1.0,4,3.0,4.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,7
561,561,2,4.0,7,3.0,8.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,2
562,562,1,5.0,1,2.0,6.0,5.0,1,6.0,4,3.0,1.0,7.0,1.0,1
563,563,1,5.0,2,2.0,3.0,5.0,1,9.0,2,2.0,1.0,7.0,1.0,3
564,564,2,2.0,2,4.0,3.0,4.0,1,2.0,0,2.0,3.0,7.0,1.0,2
565,565,1,5.0,2,3.0,6.0,5.0,1,2.0,0,3.0,5.0,7.0,1.0,1
566,566,1,2.0,4,6.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,9
568,568,2,5.0,3,5.0,1.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,5
569,569,2,5.0,5,3.0,6.0,4.0,1,2.0,1,2.0,3.0,7.0,1.0,2
570,570,1,4.0,6,3.0,9.0,5.0,1,2.0,0,2.0,1.0,7.0,1.0,2
571,571,2,2.0,2,5.0,1.0,2.0,2,2.0,0,2.0,5.0,7.0,1.0,4
572,572,1,3.0,5,4.0,3.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,1
573,573,2,1.0,5,4.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
574,574,2,5.0,3,5.0,1.0,2.0,1,3.0,0,2.0,3.0,7.0,1.0,5
575,575,1,3.0,5,6.0,1.0,5.0,1,1.0,0,1.0,1.0,2.0,1.0,9
576,576,2,4.0,7,4.0,8.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,3
577,577,2,1.0,4,5.0,4.0,4.0,2,3.0,1,2.0,3.0,2.0,1.0,6
578,578,1,1.0,4,5.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
579,579,1,1.0,4,3.0,3.0,5.0,2,4.0,2,1.0,1.0,5.0,2.0,6
580,580,2,5.0,1,2.0,4.0,5.0,1,6.0,5,1.0,1.0,5.0,1.0,3
581,581,1,1.0,3,4.0,7.0,2.0,3,5.0,3,2.0,1.0,7.0,1.0,5
584,584,1,5.0,2,4.0,6.0,5.0,1,3.0,0,2.0,2.0,7.0,1.0,1
585,585,1,5.0,1,2.0,6.0,4.0,1,5.0,3,3.0,1.0,7.0,1.0,1
586,586,1,1.0,2,3.0,9.0,3.0,3,3.0,1,2.0,3.0,5.0,1.0,5
587,587,2,5.0,2,4.0,1.0,5.0,1,6.0,1,3.0,1.0,7.0,1.0,3
588,588,2,1.0,4,4.0,5.0,5.0,2,4.0,2,1.0,1.0,5.0,1.0,5
589,589,1,1.0,6,6.0,1.0,5.0,2,3.0,0,1.0,1.0,7.0,1.0,9
590,590,2,5.0,7,5.0,8.0,5.0,1,1.0,0,2.0,4.0,7.0,1.0,2
591,591,2,5.0,1,2.0,6.0,5.0,1,5.0,2,3.0,3.0,3.0,1.0,1
592,592,2,5.0,6,4.0,4.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,8
593,593,2,4.0,3,1.0,5.0,5.0,1,5.0,0,3.0,4.0,6.0,2.0,1
