,0,1,2,3,4,5,6,7,8,9,10,11,12,13
468,2,2,4,5,1,5,2,3,1,2,1,7,1,7
469,2,1,3,4,1,4,2,3,1,1,4,7,1,6
470,1,5,4,3,8,5,1,3,0,3,1,7,1,1
471,2,5,2,4,6,2,1,2,0,1,3,7,3,9
472,1,5,5,6,1,1,1,1,0,2,2,7,1,6
473,1,,3,6,2,2,2,1,0,1,1,7,1,4
474,2,1,4,4,6,5,3,4,2,1,1,7,1,5
475,2,5,2,5,1,,1,1,0,2,1,5,2,2
476,1,5,3,3,7,5,1,1,0,2,3,1,1,2
477,2,3,3,4,6,5,1,1,0,2,1,7,1,1
478,1,2,4,6,1,5,1,4,0,1,1,7,1,8
479,1,5,1,1,6,2,1,4,3,3,3,5,2,1
480,1,1,4,6,1,5,2,4,1,1,1,7,1,8
481,1,5,3,5,1,5,1,1,0,2,1,2,1,7
482,2,1,3,4,5,5,3,4,2,1,1,7,1,7
483,1,5,2,2,6,5,1,3,0,3,3,7,1,1
484,2,1,4,5,1,5,2,3,1,1,3,7,1,8
485,2,1,5,3,5,5,3,2,0,1,1,7,3,8
486,1,5,2,4,9,5,1,3,1,1,1,6,1,7
487,1,1,4,3,3,3,2,5,3,2,1,5,2,6
488,2,5,1,2,6,5,1,4,3,3,1,3,1,1
489,2,1,4,4,1,5,2,5,3,1,1,7,1,8
490,1,5,2,2,6,5,1,4,0,3,1,5,1,9
491,1,1,7,6,8,5,3,2,0,1,1,7,1,8
492,1,5,3,2,3,2,1,5,0,2,1,5,2,4
493,1,1,4,6,1,,3,4,2,1,1,7,1,8
494,1,5,2,3,7,5,1,1,0,2,3,7,1,3
495,2,1,3,3,3,,2,2,0,1,1,7,1,5
496,1,1,7,4,8,5,2,2,0,1,1,7,1,8
497,2,1,5,4,1,5,2,2,0,1,1,7,1,5
498,2,1,2,3,6,5,2,5,3,2,3,5,2,2
499,1,,4,3,3,5,1,2,0,2,3,7,1,2
500,2,4,7,4,1,,1,1,0,1,1,7,1,4
501,1,1,2,6,1,4,2,2,0,2,1,3,1,9
502,1,2,2,4,4,3,1,7,0,2,1,7,1,2
503,2,1,6,5,5,5,3,2,0,1,5,7,1,8
504,1,1,6,3,1,5,3,2,0,1,1,7,1,9
505,1,5,1,2,6,5,1,4,2,3,1,2,1,1
506,2,1,3,4,5,5,3,4,2,2,1,7,1,4
507,2,5,2,5,1,3,1,4,0,3,1,7,1,9
508,2,1,3,5,1,5,2,2,0,1,1,7,1,8
509,1,1,3,1,,,2,,0,2,1,5,2,1
510,2,2,2,3,4,2,2,4,0,2,2,8,1,1
511,1,1,4,4,2,5,2,4,2,2,1,7,1,9
512,1,5,2,3,2,3,1,2,0,2,3,3,1,5
513,1,5,1,2,6,5,1,3,1,3,1,8,1,1
514,2,1,4,3,3,5,2,3,0,2,3,7,1,2
515,1,1,3,2,3,5,3,2,0,2,1,,1,2
516,2,1,4,5,1,5,2,2,0,1,2,7,1,8
517,1,1,7,6,8,5,1,2,0,,1,7,1,8
518,2,5,1,3,6,2,1,4,2,3,1,7,1,1
519,1,5,2,4,3,2,1,7,0,1,1,3,1,9
520,1,1,4,4,3,5,2,4,2,2,3,7,1,4
521,1,5,2,5,6,5,1,1,0,3,5,7,1,1
522,1,5,2,2,6,5,1,5,2,3,5,,3,9
523,1,2,4,4,1,5,1,2,0,2,3,7,1,6
524,2,3,4,3,5,5,1,4,0,3,5,5,2,2
525,2,1,5,5,1,5,2,4,1,1,1,7,1,7
526,1,1,2,4,1,5,2,2,0,2,3,7,1,3
527,2,1,5,4,1,5,2,4,0,1,1,7,1,7
528,2,5,1,1,6,5,1,8,8,3,1,5,2,1
529,2,5,1,2,6,5,1,5,3,3,5,7,3,1
530,2,5,2,4,6,,1,1,0,2,1,7,1,1
531,2,2,4,5,3,5,2,2,0,2,2,3,1,8
532,2,1,6,5,1,5,2,2,0,1,1,7,1,8
533,2,1,4,6,1,5,3,4,2,2,,7,1,8
534,2,1,3,3,4,5,2,4,2,2,1,5,1,5
535,2,3,5,5,1,4,1,1,0,2,3,5,2,7
536,2,1,1,2,5,5,3,9,6,2,1,7,1,3
537,1,5,3,3,4,,1,6,1,2,3,3,1,1
538,2,3,4,4,3,5,1,2,1,1,1,3,1,5
539,1,5,1,2,6,1,1,3,2,3,3,3,1,1
540,1,1,5,5,1,,3,4,1,1,1,7,1,9
541,2,2,2,4,2,5,2,2,0,2,3,3,2,1
542,1,5,2,3,6,5,1,4,0,1,1,3,1,8
543,2,1,3,2,5,2,2,4,0,2,3,1,1,6
544,2,5,1,1,6,3,1,3,1,3,1,3,1,1
545,2,3,3,4,4,3,1,5,3,2,3,3,1,2
546,2,5,1,2,2,5,1,2,1,3,1,7,1,2
547,1,5,4,4,1,5,1,1,0,2,,5,1,6
548,2,1,4,5,1,5,2,3,1,1,1,2,1,8
549,1,5,2,3,2,3,1,4,0,3,1,7,1,2
550,2,5,4,6,1,4,1,1,0,1,1,7,1,7
551,2,2,2,4,6,2,1,2,0,1,1,7,1,1
552,2,5,2,5,6,5,1,2,0,2,1,7,1,1
553,2,5,1,2,6,5,1,3,1,3,1,5,1,1
554,1,5,3,3,4,5,1,3,0,3,1,7,1,4
555,2,5,4,4,9,5,1,1,0,2,5,3,1,1
556,2,3,2,3,1,5,1,4,0,3,2,7,1,3
557,2,1,4,3,3,5,2,7,0,1,1,5,2,7
558,1,3,4,3,3,2,1,1,0,2,3,3,1,5
559,2,5,1,2,9,5,1,4,1,3,1,7,3,9
560,2,1,4,3,4,5,2,2,0,1,1,7,,7
561,2,4,7,3,8,5,1,1,0,2,3,7,1,2
562,1,5,1,2,6,5,1,6,4,3,1,7,1,1
563,1,5,2,2,3,5,1,9,2,2,1,7,1,3
564,2,2,2,4,3,4,1,2,0,2,3,7,1,2
565,1,5,2,3,6,5,1,,0,3,5,7,1,1
566,1,2,4,6,1,5,1,2,0,1,1,7,1,9
567,2,,3,4,2,1,2,4,2,3,1,3,1,2
568,2,5,3,5,1,5,1,1,0,2,3,3,1,5
569,2,5,5,3,6,4,1,2,1,2,3,7,1,2
570,1,4,6,3,9,5,1,2,0,2,1,7,1,2
571,2,2,2,5,1,2,2,2,0,2,5,7,1,4
572,1,3,5,4,3,5,1,1,0,2,3,7,1,1
573,2,1,5,4,1,5,2,2,0,1,1,7,1,9
574,2,5,3,5,1,2,1,3,0,2,3,7,1,5
575,1,3,5,6,1,5,1,1,0,1,1,2,1,9
576,2,4,7,4,8,5,1,1,0,1,1,7,1,3
577,2,1,4,5,4,4,2,3,1,2,3,2,1,6
578,1,1,4,5,1,5,2,,0,1,1,7,1,9
579,1,1,4,3,3,5,2,4,2,1,1,5,2,6
580,2,5,1,2,4,5,1,6,5,1,1,5,1,3
581,1,1,3,4,7,2,3,5,3,2,1,7,1,5
582,2,1,6,5,,5,1,2,0,1,2,2,1,6
583,2,,5,4,8,5,3,1,0,,5,7,1,1
584,1,5,2,4,6,5,1,3,0,2,2,7,1,1
585,1,5,1,2,6,4,1,5,3,3,1,7,1,1
586,1,1,2,3,9,3,3,3,1,2,3,5,1,5
587,2,5,2,4,1,5,1,6,1,3,1,7,1,3
588,2,1,4,4,5,5,2,4,2,1,1,5,1,5
589,1,1,6,6,1,5,2,3,0,1,1,7,1,9
590,2,5,7,5,8,5,1,1,0,2,4,7,1,2
591,2,5,1,2,6,5,1,5,2,3,3,3,1,1
592,2,5,6,4,4,5,1,2,0,1,1,7,1,8
593,2,4,3,1,5,5,1,5,0,3,4,6,2,1
594,1,1,4,5,1,5,2,2,0,2,3,7,1,7
595,2,2,4,4,1,5,1,2,0,2,3,3,1,4
596,2,5,3,3,9,5,1,5,0,3,1,5,2,2
597,2,5,2,3,3,,1,3,0,2,3,7,1,3
598,1,1,2,3,3,3,3,3,1,2,3,7,1,2
599,1,5,1,2,6,5,1,7,4,3,1,2,1,1
600,1,5,4,6,1,3,1,1,0,1,1,7,1,5
601,1,5,3,5,1,5,1,,0,2,3,7,1,6
602,2,1,4,3,2,2,3,4,1,1,1,7,1,2
603,2,2,3,6,1,3,1,2,0,2,3,7,1,8
604,1,5,4,5,1,4,1,,0,2,3,5,1,4
605,1,2,4,5,9,2,2,1,0,2,3,3,,3
606,1,5,1,2,9,,1,4,2,3,1,7,1,9
607,1,3,3,4,2,2,1,1,1,,,7,1,5
608,1,5,4,3,3,5,1,3,0,1,4,3,2,1
609,2,,4,3,,5,2,2,0,1,1,7,1,2
610,1,5,2,4,6,4,1,8,0,2,1,6,1,7
611,2,5,1,1,6,2,1,3,2,3,1,7,1,1
612,2,1,4,3,4,3,2,5,3,1,1,5,1,6
613,2,3,4,3,2,4,1,1,0,2,3,3,1,3
614,2,1,3,3,5,5,3,3,1,1,1,7,1,8
615,2,1,4,6,1,5,2,3,0,1,1,7,1,9
616,2,5,2,4,2,5,1,3,0,3,1,7,1,1
617,1,5,2,4,1,5,1,1,0,2,2,6,1,3
618,1,1,5,5,1,5,2,2,0,1,1,7,1,8
619,1,5,1,2,6,5,1,4,1,3,1,3,1,1
620,1,3,5,4,2,5,1,2,0,2,3,5,1,6
621,2,1,7,3,8,5,3,2,0,1,1,7,1,3
622,2,1,3,2,4,5,2,4,0,2,5,5,1,4
623,2,1,4,4,5,5,3,4,2,1,1,1,1,8
624,2,3,3,3,5,5,1,3,0,2,5,7,1,2
625,1,1,6,3,3,3,2,4,1,1,1,6,1,7
626,1,1,7,5,8,5,3,2,0,1,2,7,1,7
627,2,5,1,3,1,5,1,4,2,3,1,7,1,2
628,2,5,2,4,2,5,1,1,0,2,3,7,1,3
629,1,1,2,3,2,5,2,2,0,1,1,8,1,6
630,1,5,3,4,9,5,1,2,0,1,3,7,1,3
631,2,5,1,2,6,5,1,4,2,3,2,4,1,1
632,2,5,6,2,3,5,1,,0,2,3,5,1,3
633,2,5,1,2,6,4,1,2,0,3,1,5,2,1
634,2,3,5,4,4,5,1,2,0,2,,3,1,8
635,2,5,1,1,6,4,1,4,1,3,1,5,2,1
636,2,5,1,2,6,4,1,3,1,3,5,7,1,1
637,2,3,3,4,4,,1,5,3,1,1,3,1,6
638,2,1,3,5,4,4,2,2,0,1,3,2,3,7
639,2,1,7,4,8,,1,2,0,1,1,7,1,5
640,1,5,4,5,1,4,1,1,0,2,3,7,1,7
641,2,5,3,5,9,5,1,2,0,1,2,7,1,3
642,1,5,2,4,3,5,1,5,0,3,1,1,2,7
643,1,5,2,3,2,5,1,3,1,3,1,7,1,1
644,1,5,5,6,2,,1,1,0,1,1,7,,8
645,2,4,7,6,8,5,1,2,0,1,1,7,1,5
646,2,5,2,3,3,2,1,3,1,2,4,5,1,2
647,1,1,4,4,1,,2,2,0,1,1,7,1,4
648,1,1,4,6,1,5,2,3,1,1,1,7,1,9
649,1,5,2,3,6,5,1,4,1,3,1,3,1,6
650,2,1,7,2,8,5,3,2,0,1,5,7,,5
651,2,1,2,3,1,5,2,4,2,3,3,5,1,7
652,1,1,6,3,8,,2,2,0,2,3,7,1,2
653,1,5,2,2,6,1,1,3,0,3,3,7,1,1
654,2,5,1,2,6,5,1,7,4,3,1,5,2,1
655,2,1,4,5,1,5,2,2,0,1,1,7,1,8
656,2,1,4,5,1,5,2,6,4,1,1,2,1,8
657,1,5,2,2,6,,1,4,1,3,1,5,2,1
658,2,5,2,5,1,,1,1,0,1,2,,1,7
659,1,1,6,5,8,5,2,4,0,1,1,7,1,7
660,2,3,3,3,3,4,1,1,0,2,3,3,1,4
661,1,5,2,4,7,2,1,1,0,2,5,7,1,2
662,2,1,3,3,2,4,2,4,2,2,1,7,1,4
663,1,1,7,4,8,,3,2,0,1,1,7,1,9
664,2,1,3,5,1,2,2,2,0,2,1,7,1,8
665,1,5,2,3,7,5,1,7,3,3,1,5,2,6
666,1,5,1,2,6,5,1,3,0,3,1,7,1,1
667,2,5,2,4,4,2,1,4,1,3,1,3,1,8
668,2,5,1,2,6,3,1,4,1,3,1,5,1,1
669,2,5,3,4,1,2,1,1,0,2,3,7,1,4
670,2,1,5,3,3,5,2,3,1,1,1,7,1,8
671,2,5,3,4,6,5,1,3,0,3,1,7,1,6
672,1,5,3,4,7,2,1,,0,,5,7,1,2
673,2,5,2,4,6,5,1,4,1,3,1,7,1,1
674,1,1,7,3,8,5,3,2,0,1,4,7,1,3
675,2,5,4,4,4,5,1,2,1,2,,7,1,6
676,1,1,5,4,1,5,2,5,0,1,2,3,1,8
677,1,1,7,4,8,5,3,2,0,1,,7,1,9
678,2,5,1,2,6,2,1,5,3,3,1,5,1,1
679,1,1,4,5,1,5,2,2,0,1,1,7,1,9
680,2,1,4,5,2,5,2,4,2,1,1,7,1,7
681,1,1,4,6,1,4,2,2,0,1,1,7,1,9
682,2,5,1,2,6,5,1,8,6,3,1,7,1,1
683,1,5,2,4,1,5,1,5,2,3,1,7,1,3
684,2,1,2,3,4,5,2,4,2,2,3,7,1,5
685,1,1,3,3,3,5,2,6,4,2,1,5,1,6
686,2,1,2,3,3,3,2,3,1,2,3,3,1,3
687,1,1,4,6,5,5,3,4,2,1,1,7,1,8
688,2,5,2,3,1,5,1,2,1,2,3,7,1,4
689,1,5,1,2,2,5,1,5,3,3,1,7,1,8
690,2,1,3,4,4,3,2,2,0,1,1,3,1,8
691,2,5,1,2,6,5,1,4,2,3,1,7,1,1
692,1,5,3,5,2,5,1,1,0,2,2,7,1,9
693,2,1,5,3,,5,2,2,0,2,1,5,1,6
694,2,1,5,4,4,5,2,3,0,1,1,7,1,9
695,2,3,3,5,4,5,1,4,0,1,1,7,1,3
696,2,5,1,2,6,5,1,3,2,3,1,7,1,1
697,1,2,2,4,7,4,3,2,0,2,3,3,1,6
698,1,2,2,4,3,2,1,2,0,2,3,7,1,1
699,2,1,3,4,4,5,2,2,0,2,3,6,1,4
700,1,5,4,5,1,5,1,1,0,1,1,7,1,7
701,2,5,2,3,6,,1,,0,3,1,6,1,1
702,2,3,5,5,1,5,1,1,0,2,2,3,1,6
703,2,,6,5,1,1,3,2,0,1,1,7,1,3
704,2,1,6,4,1,5,3,2,0,1,1,7,1,7
705,2,2,3,2,2,3,1,4,2,2,1,5,1,3
706,2,5,3,5,1,3,1,2,0,2,3,3,1,7
707,2,5,2,3,6,5,1,4,1,3,1,3,1,8
708,2,1,3,4,4,5,2,3,1,2,1,7,1,7
709,2,5,3,4,2,5,1,1,0,2,3,7,1,2
710,2,5,2,3,1,5,1,1,0,2,3,5,1,2
711,2,5,1,2,2,5,1,6,2,3,1,7,1,6
712,1,5,2,3,9,4,1,3,0,3,3,3,,5
713,1,1,6,5,3,5,3,2,0,1,2,5,2,7
714,2,1,4,5,5,5,3,4,2,1,1,7,1,9
715,2,5,2,4,6,5,1,3,0,3,2,7,1,1
716,2,4,7,5,8,5,1,1,0,1,1,7,1,4
717,2,1,7,4,8,5,3,2,0,1,1,7,1,7
718,2,3,6,4,1,5,1,1,0,1,1,7,1,4
719,2,2,2,4,6,5,1,2,0,2,3,7,1,1
720,2,3,4,3,,5,1,5,2,2,3,3,1,5
721,2,3,4,5,1,5,1,1,0,1,1,3,1,7
722,1,5,1,2,2,4,1,4,2,3,1,7,3,1
723,1,5,3,4,1,4,1,,0,,,3,1,3
724,1,1,3,4,2,3,2,4,2,1,1,8,2,7
725,2,1,3,4,1,5,2,3,1,2,1,7,1,7
726,2,1,4,6,5,4,3,4,2,2,1,7,1,8
727,2,1,3,4,6,5,2,4,2,1,1,5,1,7
728,2,5,3,5,1,3,1,2,0,2,1,7,1,6
729,2,5,2,4,2,5,1,2,0,2,3,7,1,8
730,2,5,3,4,1,5,1,1,0,2,1,7,1,5
731,1,5,6,4,8,5,1,1,0,2,3,7,1,5
732,2,5,2,,9,2,1,1,0,2,3,7,1,3
733,2,1,4,6,1,5,2,2,0,1,1,7,1,9
734,1,1,2,3,1,5,2,2,0,2,3,3,1,5
735,1,1,3,4,4,5,2,4,2,2,1,5,1,5
736,1,2,3,4,2,5,1,,0,,,7,1,6
737,1,5,2,3,6,3,1,6,2,3,1,5,2,9
738,2,2,4,,6,,2,4,2,2,1,7,1,2
739,2,2,2,4,6,2,1,2,0,2,3,7,1,2
740,2,1,4,4,4,5,2,4,2,2,1,7,1,6
741,1,5,3,4,9,5,1,1,0,,,7,1,1
742,1,5,3,4,9,5,1,1,0,2,1,5,1,2
743,2,5,1,2,6,1,1,3,1,3,1,3,,1
744,2,5,1,2,6,5,1,5,3,3,1,5,1,1
745,2,5,1,1,,5,1,7,4,3,1,1,2,1
746,2,1,3,4,4,5,2,5,0,1,1,6,1,8
747,2,5,2,3,6,5,1,6,3,3,1,7,1,7
748,1,1,3,4,3,,2,3,7,2,3,5,2,5
749,2,3,5,2,1,5,1,2,0,1,1,,1,8
750,2,4,7,5,5,5,1,2,0,1,1,7,1,2
751,1,5,2,6,7,,1,1,0,1,3,7,1,8
752,2,5,2,3,5,1,1,3,1,2,3,7,1,3
753,2,5,2,4,4,1,1,1,0,2,1,7,1,2
754,2,3,4,3,1,5,1,2,1,2,5,8,1,3
755,1,3,7,2,8,5,1,1,0,1,1,7,1,2
756,1,5,2,4,4,5,1,1,0,2,3,8,1,6
757,1,5,2,4,6,2,1,1,0,2,1,7,1,1
758,1,1,5,4,1,5,3,4,2,1,1,7,1,8
759,2,5,1,2,6,5,1,3,1,3,1,3,1,1
760,1,1,3,3,2,5,2,2,0,2,3,5,2,2
761,1,5,4,6,4,,1,2,0,1,1,7,1,6
762,1,1,2,5,7,,2,2,0,2,3,7,1,5
763,2,1,7,3,8,2,1,3,0,1,1,7,1,2
764,2,3,5,4,1,5,1,3,0,2,2,3,1,3
765,1,1,4,6,1,5,2,2,0,1,1,7,1,9
766,2,1,3,3,5,4,2,5,3,2,1,5,2,5
767,2,4,3,5,1,4,1,3,0,3,1,2,,7
768,2,5,2,4,1,4,1,1,0,2,1,3,1,1
769,2,1,4,5,1,5,3,4,2,1,1,7,1,8
770,1,3,2,3,1,,1,2,0,2,3,7,1,4
771,1,5,3,5,1,5,1,1,0,2,3,7,1,9
772,1,5,5,5,1,5,1,2,0,2,3,7,1,7
773,2,5,2,3,6,3,1,5,2,3,1,3,1,2
774,2,5,1,3,6,,1,1,0,3,3,2,1,1
775,1,3,4,5,1,2,1,1,0,2,3,8,1,8
776,2,5,5,4,4,,1,3,0,2,1,7,1,6
777,1,5,2,5,3,2,1,1,0,2,1,7,1,3
778,1,5,1,2,6,5,1,5,1,3,1,7,1,1
779,2,5,4,4,2,5,1,1,0,2,3,7,1,8
780,2,1,3,4,1,2,2,2,0,1,1,7,1,7
781,2,1,6,3,4,5,2,,2,,1,1,1,8
782,2,1,3,5,1,5,3,2,0,1,1,2,1,7
783,2,1,7,3,8,,3,2,0,1,4,7,1,4
784,2,5,3,2,3,3,1,2,0,2,5,7,1,2
785,1,5,2,4,3,2,1,3,0,2,3,7,1,1
786,2,3,4,3,4,5,1,2,1,2,4,7,1,4
787,2,4,7,6,5,4,1,3,0,3,1,7,1,5
788,2,1,7,5,8,5,3,2,0,1,2,7,1,4
789,1,5,2,3,3,4,1,1,0,3,1,5,1,2
790,2,5,2,4,6,1,1,4,0,2,3,7,1,8
791,1,1,2,,7,3,2,3,1,2,3,3,1,8
792,2,3,3,3,7,2,1,1,0,2,3,7,,3
793,2,1,3,4,5,2,3,4,2,1,2,7,1,8
794,1,5,3,4,4,5,1,2,0,2,3,7,1,2
795,2,3,4,4,3,5,1,2,0,1,1,7,1,6
796,2,5,2,4,6,5,1,4,1,3,1,7,1,5
797,2,5,2,4,6,5,1,3,0,3,1,7,1,7
798,2,2,4,4,3,,1,2,0,2,1,7,1,2
799,2,1,3,6,6,2,2,4,2,1,1,7,1,8
800,1,5,4,5,1,3,1,1,0,1,1,7,1,6
801,2,1,3,3,2,5,2,2,0,1,1,5,1,3
802,1,3,7,6,1,5,1,1,0,1,1,7,1,8
803,2,2,3,4,2,3,2,2,1,2,3,7,1,4
804,1,5,3,5,1,5,1,2,0,2,3,3,1,3
805,1,5,3,5,1,2,1,3,0,2,1,5,1,5
806,1,5,2,5,4,3,1,3,0,2,3,5,2,7
807,1,1,5,3,1,5,3,2,0,1,1,7,1,8
808,1,,7,3,8,5,3,1,0,1,1,3,1,8
809,2,5,1,2,4,5,1,5,3,3,1,8,1,1
810,2,1,5,3,5,5,3,4,0,1,1,3,1,7
811,2,5,3,4,1,5,1,,0,,1,7,1,4
812,1,3,4,2,3,4,1,2,0,2,3,7,1,2
813,1,5,2,3,2,5,1,1,0,2,3,3,1,2
814,2,3,5,4,9,5,1,3,0,3,1,7,1,1
815,2,5,1,1,6,5,1,3,1,3,3,7,1,1
816,2,1,3,2,1,5,2,2,0,1,1,7,1,8
817,1,3,4,6,2,5,1,2,0,2,5,8,1,4
818,1,5,4,5,1,5,1,1,0,2,3,2,1,6
819,1,5,3,3,2,5,1,2,0,1,1,3,1,9
820,1,3,7,4,8,5,1,,0,,4,,1,2
821,2,5,2,4,4,5,1,3,0,3,1,7,1,1
822,1,1,3,3,1,5,2,4,2,2,1,5,1,6
823,2,1,4,4,2,,2,4,1,1,1,3,1,8
824,2,4,7,3,8,5,1,,0,,,7,1,5
825,2,1,4,6,5,5,3,5,3,1,1,7,1,7
826,2,1,7,3,5,5,3,2,0,1,1,5,2,4
827,2,5,2,3,6,,1,4,0,3,1,7,1,7
828,1,1,2,3,3,5,2,2,0,2,3,7,1,1
829,2,5,1,2,9,5,1,3,2,3,1,5,2,1
830,1,5,3,3,1,4,1,1,0,2,3,7,1,5
831,2,1,6,4,8,5,3,2,0,1,1,2,1,6
832,2,3,4,5,9,2,1,3,1,2,2,7,1,1
833,1,1,4,4,3,5,3,5,3,1,1,7,1,8
834,2,1,4,6,1,3,2,2,0,1,2,7,1,8
835,2,1,5,3,4,5,2,5,0,1,1,7,1,8
836,1,5,2,4,7,3,1,7,4,2,1,7,1,6
837,1,4,7,4,8,5,1,1,0,1,1,7,1,8
838,2,3,5,5,1,5,1,1,0,2,3,5,1,7
839,2,1,3,4,3,1,2,3,1,2,1,7,1,5
840,1,5,2,6,6,4,1,5,0,3,3,5,2,2
841,2,4,7,3,8,5,1,1,0,2,3,7,1,1
842,1,3,2,4,6,2,1,3,0,2,3,3,1,1
843,1,5,3,6,1,2,1,,0,2,3,7,1,5
844,2,3,7,4,6,5,1,1,0,2,3,7,1,2
845,1,5,2,4,3,5,1,2,0,2,1,7,1,4
846,2,5,1,2,6,5,1,4,2,3,,2,1,1
847,2,2,2,5,4,1,1,2,0,2,1,7,1,6
848,2,5,1,2,1,5,1,3,2,3,1,7,1,1
849,1,5,3,3,4,3,1,3,0,2,3,5,2,1
850,1,1,2,3,7,2,2,2,0,2,3,7,1,2
851,1,5,2,4,4,5,1,5,0,3,1,7,1,9
852,1,5,2,4,6,2,1,1,0,1,1,5,2,4
853,1,5,3,5,1,3,1,2,0,2,3,7,1,6
854,1,5,1,2,2,5,1,2,1,3,1,5,1,1
855,1,5,3,3,3,5,1,1,0,2,1,7,1,4
856,2,1,5,3,8,5,3,2,0,1,1,7,1,9
857,2,1,2,2,6,5,2,2,0,2,3,7,1,2
858,1,5,1,2,2,5,1,3,1,2,,5,1,1
859,1,1,3,4,1,,2,4,2,1,1,2,1,6
860,1,5,2,2,6,5,1,7,1,3,1,5,3,7
861,1,1,3,5,1,2,2,2,0,1,1,7,1,8
862,1,5,6,3,8,,1,1,0,1,4,7,1,2
863,1,2,3,5,1,4,1,2,0,2,3,7,1,8
864,2,5,2,5,1,1,1,3,0,2,3,7,1,4
865,2,5,2,4,1,5,1,3,0,3,1,3,1,2
866,1,5,2,3,6,5,1,,0,3,1,5,2,1
867,2,5,1,1,6,5,1,4,3,3,1,5,1,1
868,1,1,2,3,7,2,2,2,0,2,3,7,1,4
869,2,5,2,4,2,5,1,2,0,2,3,3,,3
870,2,,3,4,2,2,1,6,0,2,1,7,1,8
871,2,3,5,4,,5,1,1,0,1,,7,1,6
872,2,5,1,2,6,5,1,4,1,3,1,7,1,1
873,1,5,3,6,1,1,1,,0,2,3,5,2,5
874,1,1,3,6,1,4,2,2,0,1,1,7,1,8
875,2,5,2,3,7,2,1,,0,2,5,7,1,1
876,2,5,2,4,6,5,1,4,0,2,3,7,1,1
877,2,5,1,2,6,4,1,,0,3,1,2,1,1
878,2,5,1,1,,4,1,2,1,3,2,7,1,1
879,2,1,3,4,4,4,2,2,0,1,1,7,1,8
880,2,3,6,4,8,4,1,1,0,2,3,7,1,2
881,2,,5,5,1,5,2,5,3,1,2,7,1,4
882,2,2,2,3,4,4,1,2,0,2,3,5,1,5
883,1,1,3,3,3,4,2,2,0,2,1,7,1,6
884,2,5,4,4,4,5,1,1,0,2,3,7,3,1
885,2,1,4,,4,,2,5,3,2,1,5,1,7
886,1,1,4,2,3,5,1,,0,,,5,2,4
887,1,5,6,6,1,5,1,1,0,1,2,7,,8
888,1,5,3,3,3,5,1,1,0,3,1,5,2,5
889,2,5,3,6,1,4,1,3,0,2,,7,1,5
890,1,5,2,3,3,5,1,4,0,3,1,6,1,3
891,1,2,2,5,1,2,1,2,0,2,3,7,1,7
892,1,3,6,5,1,5,1,1,0,1,1,7,1,8
893,2,2,3,5,1,5,1,2,0,1,1,7,1,6
894,1,3,6,3,8,,1,1,0,1,2,7,1,5
895,1,1,5,6,1,5,2,3,1,1,1,7,1,8
896,1,5,1,2,2,4,1,4,0,3,1,2,1,1
897,2,3,3,4,4,2,1,5,1,2,,7,1,1
898,2,4,5,2,3,5,1,5,1,,3,7,2,2
899,2,1,5,3,1,5,2,2,0,1,1,7,1,9
900,2,1,6,3,3,5,3,4,0,1,1,5,1,6
901,2,5,2,5,4,5,1,2,0,2,3,7,1,3
902,2,1,5,2,3,5,3,4,0,1,1,7,1,3
903,2,5,2,4,1,3,1,3,0,3,1,7,1,1
904,1,5,3,6,1,2,1,3,0,2,3,2,3,6
905,1,3,4,3,1,3,1,1,0,2,3,7,1,3
906,1,2,3,6,1,,2,3,1,2,3,8,1,7
907,2,5,2,4,2,5,1,2,0,1,1,7,1,6
908,2,1,6,2,3,5,2,2,0,1,1,7,1,6
909,1,1,5,6,1,5,2,5,2,1,1,7,,8
910,2,1,4,4,5,5,3,4,2,1,1,7,1,5
911,1,3,4,3,3,1,1,2,1,2,1,3,1,1
912,2,5,3,5,4,5,1,1,0,1,2,7,1,3
913,2,5,1,2,6,5,1,4,2,3,1,7,1,1
914,2,5,7,,8,5,1,2,0,1,,5,2,4
915,2,1,3,4,5,,3,4,2,1,1,7,1,7
916,2,5,2,3,4,5,1,3,1,2,3,7,1,4
917,2,1,4,6,1,5,3,4,2,1,1,7,1,7
918,2,5,2,5,1,1,1,3,0,2,1,7,1,4
919,1,5,2,4,1,,1,1,0,1,1,5,,6
920,2,1,4,3,4,5,2,3,1,1,1,7,1,8
921,1,1,4,4,5,3,3,2,0,1,1,7,1,9
922,1,5,6,4,2,5,1,1,0,2,3,7,1,3
923,2,5,2,1,6,4,1,3,1,3,2,5,1,2
924,1,5,3,4,1,2,1,2,0,2,1,7,1,9
925,1,5,5,6,6,4,1,1,0,2,3,7,1,6
926,1,5,2,4,4,5,1,1,0,2,3,7,1,2
927,2,5,1,1,6,,1,5,2,3,2,2,1,1
928,1,5,1,,6,2,1,4,1,3,1,3,1,1
929,2,5,1,2,2,2,1,3,2,2,3,8,1,2
930,2,3,6,6,5,5,1,1,0,1,1,7,1,7
931,1,5,3,5,1,3,1,2,0,1,1,7,1,6
932,1,2,2,3,4,4,1,2,0,2,3,7,1,2
933,1,1,7,4,8,5,2,2,0,1,1,7,1,9
934,1,1,7,5,8,5,3,2,0,3,1,7,1,4
935,1,5,3,2,3,,1,1,0,2,1,5,2,4
936,1,5,2,2,6,,1,8,3,1,1,,2,7
937,2,3,4,4,1,,1,1,0,2,3,7,1,5
